u_location,u_name,u_quantity,u_special,u_type,u_upper,u_website
江西,华东交通大学,本科,——,工科,江西省教育厅,http://www.ecjtu.edu.cn
江西,东华理工学院,其它,——,工科,——,http://www.ecit.edu.cn
江西,南昌航空大学,本科,——,工科,江西省教育厅,http://www.nchu.edu.cn
江西,景德镇陶瓷学院,本科,——,工科,江西省教育厅,www.jci.edu.cn
江西,江西农业大学,本科,——,农业,江西省教育厅,http://www.jxau.edu.cn
江西,江西中医药大学,本科,——,医药,江西省教育厅,http://www.jxtcmi.com
江西,赣南医学院,本科,——,医药,江西省教育厅,http://www.gmu.cn
江西,上饶师范学院,本科,——,师范,江西省教育厅,http://www.sru.jx.cn
江西,赣南师范学院,本科,——,师范,江西省教育厅,http://www.gnnu.cn
江西,江西财经大学,本科,——,财经,江西省教育厅,——
江西,江西科技师范学院,本科,——,师范,江西省教育厅,www.jxstnu.edu.cn
江西,宜春学院,本科,——,综合,江西省教育厅,http://www.ycu.jx.cn
江西,九江学院,本科,——,综合,江西省教育厅,www.jju.edu.cn
江西,江西理工大学,本科,——,工科,江西省教育厅,http://www.jxust.cn
江西,井冈山大学,本科,——,综合,江西省教育厅,http://www.jgsu.edu.cn
江西,南昌大学医学院,其它,——,医药,——,——
云南,保山学院,高职专科,——,综合,——,http://www.bsnc.cn/
云南,文山师范高等专科学校,高职专科,——,师范,——,http://www.wsu.edu.cn
云南,昆明冶金高等专科学校,高职专科,——,工科,云南省教育厅,http://www.kmyz.edu.cn/
云南,云南国土资源职业学院,高职专科,——,工科,云南省教育厅,http://www.yngtxy.net/
云南,云南交通职业技术学院,高职专科,——,工科,云南省教育厅,http://www.ynjtc.com
云南,昆明艺术职业学院,高职专科,——,艺术,云南省教育厅,http://www.kmac.org.cn/
云南,西双版纳职业技术学院,高职专科,——,综合,云南省教育厅,http://www.xsbnzy.com/
云南,玉溪农业职业技术学院,高职专科,——,农业,云南省教育厅,http://www.yxnzy.net/
贵州,贵州交通职业技术学院,高职专科,——,工科,贵州省教育厅,http://www.gzjtzy.net/
贵州,贵州电子信息职业技术学院,高职专科,——,工科,贵州省教育厅,http://www.gzeic.com/
贵州,贵州警官职业学院,高职专科,——,政法,贵州省教育厅,http://www.gzjgxy.cn/
贵州,安顺职业技术学院,高职专科,——,综合,贵州省教育厅,http://www.asotc.cn/
贵州,黔东南民族职业技术学院,高职专科,——,综合,贵州省教育厅,——
贵州,黔南民族职业技术学院,高职专科,——,综合,贵州省教育厅,http://www.qnzy.net/
贵州,遵义职业技术学院,高职专科,——,综合,——,http://www.zyzy.gov.cn/
贵州,贵州工业职业技术学院,高职专科,——,综合,——,——
贵州,贵州电力职业技术学院,高职专科,——,工科,贵州省教育厅,http://www.csgedu.cn/
江西,南昌工程学院,本科,——,工科,江西省教育厅,www.nit.edu.cn
江西,东华理工大学,本科,——,工科,江西省教育厅,http://www.ecit.edu.cn
江西,江西医学院上饶分院,其它,——,医药,江西省教育厅,http://www.sryx.cn
江西,景德镇学院,高职专科,——,综合,江西省教育厅,www.jcc.jx.cn
江西,萍乡学院,高职专科,——,综合,江西省教育厅,www.pxc.jx.cn
江西,江西公安专科学校,高职专科,——,政法,——,www.jxga.com
江西,九江职业大学,高职专科,——,综合,江西省教育厅,www.jjvu.jx.cn
江西,新余高等专科学校,高职专科,——,综合,——,www.xyc.edu.cn
广西,广西大学,本科,,综合,广西壮族自治区教育厅,www.gxu.edu.cn
广西,广西科技大学,本科,——,工科,广西壮族自治区教育厅,www.gxut.edu.cn
广西,桂林电子科技大学,本科,——,工科,广西壮族自治区教育厅,www.guet.edu.cn
广西,桂林工学院,本科,——,工科,——,http://www.glut.edu.cn
广西,广西医科大学,本科,——,医药,广西壮族自治区教育厅,www.gxmu.edu.cn
广西,右江民族医学院,本科,——,医药,广西壮族自治区教育厅,www.ymcn.gx.cn
广西,广西中医学院,本科,——,医药,广西壮族自治区教育厅,www.gxtcmu.edu.cn
广西,桂林医学院,本科,——,医药,广西壮族自治区教育厅,——
广西,广西师范大学,本科,——,师范,——,www.gxnu.edu.cn
广西,广西师范学院,本科,——,师范,广西壮族自治区教育厅,www.gxtc.edu.cn
广西,河池学院,本科,——,师范,广西壮族自治区教育厅,www.hcnu.edu.cn
广西,玉林师范学院,本科,——,师范,广西壮族自治区教育厅,http://www.ylu.edu.cn
广西,广西艺术学院,本科,——,艺术,广西壮族自治区教育厅,http://www.gxai.edu.cn/
广西,广西民族大学,本科,——,民族,广西壮族自治区教育厅,www.gxun.edu.cn
广西,百色学院,本科,——,综合,广西壮族自治区教育厅,www.bsuc.cn
广西,桂林空军学院,其它,——,军事,——,——
广西,广西财经学院,本科,——,财经,广西壮族自治区教育厅,www.gxufe.cn
广西,梧州学院,本科,——,综合,广西壮族自治区教育厅,www.gxuwz.edu.cn
广西,贺州学院,本科,——,综合,广西壮族自治区教育厅,www.hzu.gx.cn
广西,钦州学院,本科,——,综合,广西壮族自治区教育厅,http://www.gxqzu.edu.cn
广西,南宁师范高等专科学校,高职专科,——,综合,——,http://www.gxnun.net/
广西,广西体育高等专科学校,高职专科,——,体育,广西壮族自治区教育厅,www.gxtznn.com
广西,广西科技师范学院,高职专科,——,师范,广西壮族自治区教育厅,http://www.gxlztc.net/
广西,邕江大学,高职专科,——,工科,广西壮族自治区教育厅,http://www.nnxy.cn/
广西,桂林师范高等专科学校,高职专科,——,师范,广西壮族自治区教育厅,www.glnc.edu.cn
海南,海南大学,本科,,综合,海南省教育厅,www.hainu.edu.cn
海南,华南热带农业大学,其它,——,农业,——,www.hainu.edu.cn
海南,海南师范大学,本科,——,师范,海南省教育厅,www.hainnu.edu.cn
海南,海南医学院,本科,——,医药,海南省教育厅,——
海南,琼州学院,本科,——,综合,海南省教育厅,http://www.qzu.edu.cn
海南,海南大学三亚学院,独立学院,——,综合,海南省教育厅,www.syxyhn.com
海南,海南职业技术学院,高职专科,——,综合,海南省教育厅,http://www.hcvt.cn
海南,海南软件职业技术学院,高职专科,——,工科,海南省教育厅,zs.hncst.edu.cn.
海南,海南科技职业学院,高职专科,——,工科,——,www.hnkj.hainan.edu.cn
海南,三亚航空旅游职业学院,高职专科,——,综合,海南省教育厅,www.hnasatc.com
海南,海南经贸职业技术学院,高职专科,——,财经,海南省教育厅,http://www.hceb.edu.cn
海南,琼台师范高等专科学校,高职专科,——,师范,——,www.qttc.edu.cn
海南,海南政法职业学院,高职专科,——,政法,海南省教育厅,http://www.hnplc.com/
海南,海南万和信息职业技术学院,高职专科,——,工科,——,——
海南,海南外国语职业学院,高职专科,——,综合,海南省教育厅,www.hnflvc.com
河南,郑州大学,本科,,综合,河南省教育厅,www.zzu.edu.cn
河南,郑州轻工业学院,本科,——,工科,河南省教育厅,http://www.zzuli.edu.cn/
河南,河南科技大学,本科,——,综合,河南省教育厅,www.haust.edu.cn
河南,中原工学院,本科,——,工科,河南省教育厅,http://www.zzti.edu.cn/
河南,河南农业大学,本科,——,农业,河南省教育厅,www.henau.edu.cn
河南,河南中医药大学,本科,——,医药,河南省教育厅,http://www.hactcm.edu.cn
河南,新乡医学院,本科,——,医药,河南省教育厅,www.xxmu.edu.cn
河南,河南大学,本科,——,综合,河南省教育厅,www.henu.edu.cn
河南,河南师范大学,本科,——,师范,河南省教育厅,www.henannu.edu.cn
河南,信阳师范学院,本科,——,师范,河南省教育厅,www.xytc.edu.cn
河南,周口师范学院,本科,——,师范,河南省教育厅,www.zknu.edu.cn
河南,安阳师范学院,本科,——,师范,河南省教育厅,www.aynu.edu.cn
河南,许昌学院,本科,——,工科,河南省教育厅,www.xcu.edu.cn
河南,南阳师范学院,本科,——,师范,河南省教育厅,www.nynu.edu.cn
河南,洛阳师范学院,本科,——,师范,河南省教育厅,www.lynu.edu.cn
河南,商丘师范学院,本科,——,师范,河南省教育厅,www.sqnc.edu.cn
河南,河南财经学院,本科,——,财经,——,www.huel.edu.cn
河南,郑州航空工业管理学院,本科,——,财经,河南省教育厅,www.zzia.edu.cn
河南,平顶山学院,本科,——,师范,河南省教育厅,www.pdsu.edu.cn
河南,中州大学,高职专科,——,工科,河南省教育厅,www.zhzhu.edu.cn
河南,开封大学,高职专科,——,工科,河南省教育厅,www.kfu.edu.cn
河南,洛阳理工学院,本科,——,综合,河南省教育厅,http://www.lit.edu.cn/
河南,新乡学院,本科,——,综合,河南省教育厅,http://www.xxu.edu.cn
河南,焦作大学,高职专科,——,工科,河南省教育厅,www.jzu.cn
河南,南阳理工学院,本科,——,工科,河南省教育厅,www.nyist.edu.cnwww.nyist.net
甘肃,兰州大学,本科,,综合,教育部,——
甘肃,兰州理工大学,本科,——,工科,甘肃省教育厅,http://www.gsut.edu.cn/
甘肃,甘肃农业大学,本科,——,农业,甘肃省教育厅,http://www.gsau.edu.cn/
甘肃,甘肃中医学院,本科,——,医药,甘肃省教育厅,http://www.gszy.edu.cn/
甘肃,西北师范大学,本科,——,师范,甘肃省教育厅,http://www.nwnu.edu.cn/
甘肃,天水师范学院,本科,——,师范,甘肃省教育厅,http://www.tsnc.edu.cn/
甘肃,河西学院,本科,——,综合,甘肃省教育厅,http://www.hxu.edu.cn/
甘肃,兰州财经大学,本科,——,财经,甘肃省教育厅,http://www.lzcc.edu.cn/
甘肃,甘肃政法学院,本科,——,政法,甘肃省教育厅,http://www.gsli.edu.cn/
甘肃,兰州文理学院,高职专科,——,综合,甘肃省教育厅,http://www.luas.edu.cn
甘肃,兰州交通大学,本科,——,工科,甘肃省教育厅,http://www.lzjtu.edu.cn/
甘肃,西北民族大学,本科,——,民族,国家民族事务委员会,http://www.xbmu.edu.cn/
甘肃,陇东学院,本科,——,师范,甘肃省教育厅,http://www.ldxy.edu.cn/
甘肃,兰州城市学院,本科,——,综合,甘肃省教育厅,http://www.lzcu.edu.cn/
甘肃,合作民族师范高等专科学校,高职专科,——,师范,——,http://www.gnun.edu.cn
甘肃,兰州工业高等专科学校,高职专科,——,工科,甘肃省教育厅,http://www.lzit.edu.cn/
甘肃,兰州交通大学博文学院,独立学院,——,工科,甘肃省教育厅,http://www.bowenedu.cn/
甘肃,兰州理工大学技术工程学院,独立学院,——,工科,甘肃省教育厅,Http://www.lutcte.cn
甘肃,兰州石化职业技术学院,高职专科,——,工科,甘肃省教育厅,http://www.lzpcc.edu.cn/
甘肃,甘肃工业职业技术学院,高职专科,——,工科,甘肃省教育厅,http://www.gipc.edu.cn/
甘肃,甘肃建筑职业技术学院,高职专科,——,工科,甘肃省教育厅,http://www.gcvtc.edu.cn/
甘肃,甘肃警察职业学院,高职专科,——,政法,甘肃省教育厅,http://www.gs
甘肃,甘肃林业职业技术学院,高职专科,——,林业,甘肃省教育厅,http://www.gsfc.edu.cn/
甘肃,酒泉职业技术学院,高职专科,——,综合,甘肃省教育厅,http://www.jqzy.com/
甘肃,兰州外语职业学院,高职专科,——,综合,甘肃省教育厅,http://www.lzwyedu.com/http://www.lzcfs.com
河北,东北大学秦皇岛分校,本科,,工科,教育部,http://www.neuq.edu.cn
河北,华北电力大学(保定),本科,,工科,——,http://net.ncepu.edu.cn/
河北,河北大学,本科,——,综合,河北省教育厅,www.hbu.edu.cn
河北,石家庄经济学院,本科,——,财经,河北省教育厅,www.sjzue.edu.cn
河北,河北科技大学,本科,——,工科,河北省教育厅,www.hebust.edu.cn
河北,河北建筑工程学院,本科,——,工科,河北省教育厅,www.hebiace.edu.cn
河北,华北煤炭医学院,本科,——,医药,——,www.heuu.edu.cn
河北,承德医学院,本科,——,医药,河北省教育厅,http://www.cdmc.edu.cn
河北,河北师范大学,本科,——,师范,河北省教育厅,www.hebtu.edu.cn
河北,唐山师范学院,本科,——,师范,河北省教育厅,www.tstc.edu.cn
河北,廊坊师范学院,本科,——,师范,河北省教育厅,http://www.lfsfxy.edu.cn
河北,邢台学院,本科,——,师范,河北省教育厅,——
河北,石家庄铁道学院,本科,——,工科,——,www.hsvtc.cn
河北,燕山大学,本科,——,工科,河北省教育厅,——
河北,河北科技师范学院,本科,——,师范,河北省教育厅,——
河北,中国人民武装警察部队学院,本科,——,政法,公安部,www.wjxy.edu.cn
河北,河北体育学院,本科,——,体育,河北省教育厅,www.hepec.edu.cn
河北,河北经贸大学,本科,——,财经,河北省教育厅,www.heuet.edu.cn
河北,河北中医学院,本科,——,医药,河北省教育厅,http
河北,河北农业大学,本科,——,农业,河北省教育厅,——
河北,唐山学院,本科,——,工科,河北省教育厅,http://www.tsc.edu.cn
河北,中央司法警官学院,本科,——,政法,司法部,www.cicp.edu.cn
河北,北华航天工业学院,本科,——,工科,河北省教育厅,http://www.nciae.edu.cn
河北,河北工程大学,本科,——,工科,河北省教育厅,www.hebeu.edu.cn
河北,河北北方学院,本科,——,医药,河北省教育厅,www.hebeinu.edu.cn
陕西,西安交通大学,本科,,综合,教育部,http://www.xjtu.edu.cn
陕西,西北工业大学,本科,,工科,工业与信息化部,http://www.nwpu.edu.cn
陕西,西北农林科技大学,本科,,农业,教育部,http://www.nwsuaf.edu.cn/
陕西,西北大学,本科,,综合,陕西省教育厅,www.nwu.edu.cn
陕西,西安电子科技大学,本科,,工科,教育部,http://www.xidian.edu.cn
陕西,陕西师范大学,本科,,师范,教育部,www.snnu.edu.cn
陕西,长安大学,本科,,工科,教育部,www.chd.edu.cn
陕西,第四军医大学,其它,,军事,中国人民解放军总政治部,http://www.fmmu.edu.cn/index.htm
陕西,西安理工大学,本科,——,工科,陕西省教育厅,http://www.xaut.edu.cn/
陕西,西安工业大学,本科,——,工科,陕西省教育厅,http://www.xatu.cn/
陕西,西安建筑科技大学,本科,——,工科,陕西省教育厅,http://www.xauat.edu.cn/
陕西,陕西科技大学,本科,——,工科,陕西省教育厅,www.sust.cn
陕西,西安工程大学,本科,——,工科,陕西省教育厅,http://www.xpu.edu.cn/
陕西,陕西中医药大学,本科,——,医药,陕西省教育厅,http://zs.sntcm.edu.cn/
陕西,延安大学,本科,——,综合,陕西省教育厅,http://www.yau.edu.cn/
内蒙古,内蒙古大学,本科,,综合,内蒙古自治区教育厅,zhaosheng.imu.edu.cn
内蒙古,内蒙古工业大学,本科,——,工科,内蒙古自治区教育厅,www.imut.edu.cn
内蒙古,内蒙古医科大学,本科,——,医药,内蒙古自治区教育厅,www.immu.edu.cn
内蒙古,包头医学院,其它,——,医药,——,http://www.btmc.cn/
内蒙古,内蒙古师范大学,本科,——,师范,内蒙古自治区教育厅,www.imnu.edu.cn
内蒙古,内蒙古财经学院,本科,——,财经,内蒙古自治区教育厅,www.imfec.edu.cn
内蒙古,呼伦贝尔学院,本科,——,综合,内蒙古自治区教育厅,www.hlbrc.cn
内蒙古,内蒙古农业大学,本科,——,农业,内蒙古自治区教育厅,www.imau.edu.cn
内蒙古,内蒙古民族大学,本科,——,综合,内蒙古自治区教育厅,http://china.imun.edu.cn
